3740360,city??,state??,country??,2013,43.759869,-69.331055,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2019-3-17,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
14.1,1.0,3.519,260.9,,,,,,
14.0,1.0,4.004,258.2,,,,,,
15.0,1.0,5.237,239.8,,,,,,
14.3,1.0,4.746,229.0,,,,,,
14.5,1.0,5.325,225.1,,,,,,
15.7,1.0,7.614,238.6,,,,,,
17.4,1.0,6.436,242.5,,,,,,
20.0,1.0,6.641,245.3,,,,,,
20.2,1.0,5.896,232.2,,,,,,
20.1,1.0,6.012,233.4,,,,,,
21.7,1.0,4.517,268.6,,,,,,
22.2,1.0,8.008,288.1,,,,,,
21.5,1.0,8.774,300.0,,,,,,
21.1,1.0,8.643,309.7,,,,,,
19.9,1.0,8.484,301.1,,,,,,
19.4,1.0,8.856,295.3,,,,,,
18.6,1.0,7.483,287.4,,,,,,
18.1,1.0,6.482,283.1,,,,,,
17.5,1.0,7.059,293.6,,,,,,
16.9,1.0,8.191,296.6,,,,,,
16.0,1.0,6.284,289.4,,,,,,
15.5,1.0,5.237,317.5,,,,,,
15.3,1.0,5.014,309.6,,,,,,
14.9,1.0,4.706,315.0,,,,,,
14.3,1.0,3.983,310.2,,,,,,
14.0,1.0,2.799,295.0,,,,,,
14.7,1.0,2.75,288.5,,,,,,
15.4,1.0,3.229,269.2,,,,,,
18.3,1.0,4.498,284.1,,,,,,
18.8,1.0,3.467,264.1,,,,,,
19.5,1.0,4.657,241.6,,,,,,
18.7,1.0,6.131,230.0,,,,,,
19.1,1.0,6.18,234.1,,,,,,
19.4,1.0,6.647,232.9,,,,,,
18.7,1.0,6.311,230.5,,,,,,
18.5,1.0,5.615,233.5,,,,,,
18.4,1.0,4.114,260.3,,,,,,
18.7,1.0,4.141,295.8,,,,,,
18.2,1.0,4.105,0.8,,,,,,
17.0,1.0,3.046,357.4,,,,,,
16.0,1.0,2.954,0.8,,,,,,
15.7,1.0,1.883,18.5,,,,,,
15.5,1.0,2.197,5.6,,,,,,
14.9,1.0,2.322,326.9,,,,,,
13.8,1.0,2.89,322.1,,,,,,
13.5,1.0,4.788,338.8,,,,,,
13.3,1.01,4.062,325.3,,,,,,
13.0,1.01,3.842,326.7,,,,,,
13.0,1.01,3.977,331.1,,,,,,
12.4,1.01,3.207,343.2,,,,,,
13.8,1.01,4.025,357.4,,,,,,
16.3,1.01,3.937,354.1,,,,,,
15.8,1.0,1.05,34.9,,,,,,
16.3,1.0,0.665,53.5,,,,,,
15.6,1.0,2.277,220.7,,,,,,
16.0,1.0,3.14,208.8,,,,,,
16.5,1.0,3.803,217.1,,,,,,
16.4,1.0,4.389,217.1,,,,,,
16.2,1.0,3.891,205.4,,,,,,
16.4,1.0,4.01,212.5,,,,,,
16.3,1.0,3.006,223.6,,,,,,
16.1,1.01,2.353,250.6,,,,,,
15.8,1.01,2.576,291.2,,,,,,
14.5,1.01,3.781,26.1,,,,,,
15.1,1.01,7.273,23.3,,,,,,
13.7,1.01,7.132,38.8,,,,,,
13.4,1.01,6.485,50.9,,,,,,
13.2,1.01,6.326,48.6,,,,,,
12.9,1.01,6.58,46.2,,,,,,
12.7,1.01,6.879,54.7,,,,,,
12.4,1.01,6.903,55.2,,,,,,
12.2,1.01,6.238,57.7,,,,,,
12.0,1.01,5.86,56.3,,,,,,
11.9,1.01,5.667,57.7,,,,,,
11.8,1.01,5.481,60.6,,,,,,
11.9,1.01,4.95,64.9,,,,,,
12.0,1.01,4.715,68.9,,,,,,
12.2,1.01,4.367,71.8,,,,,,
12.4,1.01,4.218,90.0,,,,,,
12.7,1.01,3.616,111.7,,,,,,
12.8,1.01,3.909,138.0,,,,,,
13.0,1.01,4.007,154.9,,,,,,
13.2,1.01,3.8,162.7,,,,,,
13.3,1.01,4.062,171.8,,,,,,
13.4,1.01,3.192,178.6,,,,,,
13.3,1.01,2.368,179.4,,,,,,
13.3,1.01,0.977,193.1,,,,,,
13.2,1.01,0.586,256.9,,,,,,
13.1,1.01,1.169,284.9,,,,,,
11.8,1.01,4.233,342.8,,,,,,
11.4,1.01,5.103,351.8,,,,,,
11.4,1.01,9.793,35.4,,,,,,
11.2,1.01,11.148,49.0,,,,,,
10.9,1.01,10.663,49.4,,,,,,
10.6,1.01,9.827,47.6,,,,,,
10.3,1.01,9.497,51.5,,,,,,
10.1,1.01,9.134,54.8,,,,,,
10.2,1.01,9.613,58.9,,,,,,
10.2,1.01,8.805,62.6,,,,,,
10.2,1.01,8.35,65.3,,,,,,
10.2,1.01,8.64,67.1,,,,,,
10.5,1.01,7.34,73.8,,,,,,
10.7,1.01,6.607,84.0,,,,,,
11.0,1.01,6.574,88.3,,,,,,
11.2,1.01,6.491,99.2,,,,,,
11.5,1.01,5.637,105.7,,,,,,
11.3,1.01,7.028,109.2,,,,,,
11.2,1.01,6.241,119.1,,,,,,
11.4,1.01,6.497,122.2,,,,,,
11.4,1.01,7.514,122.1,,,,,,
11.3,1.01,7.804,127.6,,,,,,
11.2,1.01,8.625,126.7,,,,,,
11.7,1.01,8.646,126.0,,,,,,
12.2,1.01,8.582,123.8,,,,,,
12.6,1.01,8.673,122.6,,,,,,
13.2,1.01,8.567,122.7,,,,,,
13.5,1.01,9.323,123.0,,,,,,
13.9,1.01,9.809,128.3,,,,,,
14.3,1.01,10.517,139.5,,,,,,
14.5,1.01,11.554,147.9,,,,,,
14.6,1.01,10.004,151.4,,,,,,
15.1,1.0,10.376,154.1,,,,,,
15.6,1.0,11.539,158.2,,,,,,
15.9,1.0,12.186,153.1,,,,,,
15.8,1.0,11.838,152.1,,,,,,
16.4,1.0,12.769,158.8,,,,,,
16.6,1.0,12.723,158.7,,,,,,
16.8,1.0,13.517,156.9,,,,,,
16.8,1.0,14.551,157.7,,,,,,
16.9,1.0,15.497,160.3,,,,,,
17.3,1.0,15.253,164.4,,,,,,
17.5,1.0,16.297,169.7,,,,,,
17.5,1.0,15.748,171.1,,,,,,
17.3,1.0,15.006,172.2,,,,,,
17.5,1.0,16.065,178.8,,,,,,
17.9,1.0,15.769,188.9,,,,,,
16.9,1.0,11.402,217.7,,,,,,
15.9,1.0,9.69,267.1,,,,,,
15.4,1.0,9.72,266.5,,,,,,
14.6,1.0,8.008,266.7,,,,,,
13.5,1.0,3.598,306.5,,,,,,
14.1,1.0,5.972,271.9,,,,,,
14.0,1.0,6.207,291.6,,,,,,
13.7,1.0,10.981,298.9,,,,,,
12.3,1.0,11.945,305.3,,,,,,
11.4,1.01,8.741,311.1,,,,,,
11.1,1.01,10.309,311.0,,,,,,
11.5,1.01,9.284,314.8,,,,,,
12.2,1.01,9.207,309.0,,,,,,
12.9,1.01,8.902,306.0,,,,,,
13.6,1.01,5.667,317.8,,,,,,
14.4,1.01,7.215,304.8,,,,,,
14.8,1.01,7.535,323.6,,,,,,
14.9,1.01,9.415,329.1,,,,,,
14.5,1.01,9.143,318.2,,,,,,
14.0,1.01,7.276,327.1,,,,,,
13.1,1.01,7.981,344.1,,,,,,
12.3,1.01,7.965,355.7,,,,,,
12.0,1.01,9.717,356.6,,,,,,
11.3,1.02,7.331,13.6,,,,,,
11.1,1.02,7.309,16.1,,,,,,
10.9,1.02,7.279,13.6,,,,,,
10.6,1.02,6.296,21.4,,,,,,
10.3,1.02,6.455,16.7,,,,,,
9.9,1.02,6.052,15.7,,,,,,
9.6,1.02,5.6,15.4,,,,,,
9.6,1.02,4.984,15.3,,,,,,
9.5,1.02,4.984,14.2,,,,,,
9.3,1.02,4.566,14.7,,,,,,
9.5,1.02,4.196,20.3,,,,,,
10.0,1.02,3.873,27.8,,,,,,
10.6,1.02,3.574,39.3,,,,,,
10.8,1.02,2.963,52.4,,,,,,
11.1,1.02,2.359,71.5,,,,,,
11.4,1.02,2.075,107.0,,,,,,
11.6,1.02,2.139,131.2,,,,,,
11.6,1.02,2.438,137.4,,,,,,
11.7,1.02,2.469,167.0,,,,,,
11.7,1.02,2.521,162.6,,,,,,
11.7,1.02,3.064,168.3,,,,,,
11.8,1.02,3.278,173.5,,,,,,
11.7,1.02,2.997,180.7,,,,,,
11.6,1.02,2.634,186.9,,,,,,
11.6,1.02,2.963,188.4,,,,,,
11.6,1.02,2.789,198.8,,,,,,
11.5,1.01,2.197,221.0,,,,,,
11.4,1.01,2.359,233.8,,,,,,
10.8,1.01,2.46,260.3,,,,,,
9.8,1.01,2.731,285.2,,,,,,
9.4,1.01,2.573,286.6,,,,,,
9.2,1.01,2.359,290.7,,,,,,
9.1,1.01,1.923,294.3,,,,,,
9.0,1.01,2.042,285.5,,,,,,
9.0,1.01,2.313,296.7,,,,,,
9.1,1.01,1.877,304.5,,,,,,
9.4,1.01,1.489,278.6,,,,,,
9.9,1.01,1.306,290.2,,,,,,
10.4,1.01,0.958,248.9,,,,,,
10.8,1.01,1.477,200.9,,,,,,
11.7,1.01,2.277,191.7,,,,,,
12.0,1.01,2.808,190.8,,,,,,
12.3,1.01,1.733,201.9,,,,,,
12.3,1.01,2.689,174.1,,,,,,
12.3,1.01,3.357,170.2,,,,,,
12.4,1.01,2.957,170.5,,,,,,
12.2,1.01,2.643,165.3,,,,,,
12.2,1.01,2.139,167.9,,,,,,
12.0,1.01,0.928,195.1,,,,,,
11.9,1.01,0.339,254.3,,,,,,
11.6,1.01,0.861,346.5,,,,,,
11.4,1.01,1.331,334.9,,,,,,
11.1,1.01,2.481,356.9,,,,,,
10.9,1.01,2.686,4.7,,,,,,
10.6,1.01,2.451,12.2,,,,,,
10.7,1.01,3.574,11.2,,,,,,
10.9,1.01,3.244,16.2,,,,,,
11.0,1.01,3.699,23.7,,,,,,
11.4,1.01,4.483,37.5,,,,,,
11.5,1.01,5.103,39.1,,,,,,
11.5,1.01,4.334,39.2,,,,,,
11.9,1.01,3.742,57.3,,,,,,
12.8,1.01,3.699,58.4,,,,,,
13.2,1.01,2.811,65.1,,,,,,
13.9,1.01,2.872,78.5,,,,,,
13.9,1.01,2.136,84.9,,,,,,
14.0,1.01,1.874,99.4,,,,,,
14.8,1.01,3.229,83.2,,,,,,
16.5,1.01,4.193,59.0,,,,,,
15.4,1.01,3.83,29.4,,,,,,
14.5,1.01,3.809,43.3,,,,,,
15.0,1.01,3.327,56.5,,,,,,
15.0,1.01,4.996,49.6,,,,,,
14.2,1.01,6.439,41.5,,,,,,
13.9,1.01,8.377,49.9,,,,,,
13.1,1.01,10.175,60.1,,,,,,
12.8,1.01,9.964,67.5,,,,,,
12.6,1.01,10.623,63.2,,,,,,
12.3,1.01,10.636,57.2,,,,,,
12.2,1.01,10.636,56.7,,,,,,
11.9,1.01,11.481,60.5,,,,,,
11.9,1.01,11.463,64.9,,,,,,
11.6,1.01,11.1,65.1,,,,,,
11.6,1.01,11.051,65.6,,,,,,
11.4,1.02,10.498,65.1,,,,,,
11.3,1.02,9.854,67.8,,,,,,
11.2,1.02,9.073,65.9,,,,,,
11.1,1.02,9.03,66.5,,,,,,
11.0,1.02,8.246,67.2,,,,,,
11.0,1.02,7.968,71.0,,,,,,
11.1,1.02,6.992,74.3,,,,,,
11.3,1.02,6.659,81.8,,,,,,
11.5,1.02,6.256,79.8,,,,,,
11.6,1.02,6.07,79.8,,,,,,
11.7,1.02,5.539,82.0,,,,,,
11.8,1.02,5.127,83.9,,,,,,
11.8,1.02,5.069,80.0,,,,,,
11.8,1.02,5.094,74.5,,,,,,
11.7,1.02,5.341,64.3,,,,,,
11.6,1.02,5.652,65.2,,,,,,
11.4,1.02,5.86,63.8,,,,,,
11.2,1.02,6.455,59.5,,,,,,
11.1,1.02,6.455,65.7,,,,,,
11.0,1.02,6.406,65.7,,,,,,
11.0,1.02,5.905,67.8,,,,,,
10.9,1.02,5.56,73.6,,,,,,
10.9,1.02,5.368,79.4,,,,,,
10.9,1.02,5.048,80.6,,,,,,
10.9,1.02,5.011,82.3,,,,,,
10.8,1.02,4.157,90.1,,,,,,
10.8,1.02,3.598,95.2,,,,,,
10.8,1.02,3.272,87.8,,,,,,
10.9,1.02,3.323,98.1,,,,,,
10.8,1.02,3.275,109.3,,,,,,
10.8,1.02,3.214,121.0,,,,,,
10.8,1.02,3.122,134.8,,,,,,
10.8,1.02,2.557,140.1,,,,,,
10.9,1.02,2.686,159.0,,,,,,
10.8,1.02,2.658,167.9,,,,,,
10.8,1.02,2.304,175.9,,,,,,
10.8,1.02,2.618,186.4,,,,,,
10.8,1.02,2.994,200.6,,,,,,
10.8,1.02,3.137,209.0,,,,,,
10.7,1.02,3.372,216.1,,,,,,
10.7,1.02,3.864,213.4,,,,,,
10.7,1.01,3.974,215.1,,,,,,
10.6,1.01,3.516,230.4,,,,,,
9.6,1.02,2.765,260.8,,,,,,
9.1,1.02,2.893,268.8,,,,,,
8.8,1.02,2.933,264.2,,,,,,
8.9,1.01,2.808,254.7,,,,,,
9.0,1.01,3.024,250.1,,,,,,
9.2,1.01,3.497,244.3,,,,,,
9.4,1.01,3.72,238.9,,,,,,
9.8,1.01,4.242,220.4,,,,,,
10.1,1.01,4.273,215.1,,,,,,
10.9,1.01,5.332,210.1,,,,,,
11.4,1.01,6.366,204.6,,,,,,
11.6,1.01,6.378,202.0,,,,,,
11.8,1.01,6.638,203.3,,,,,,
12.1,1.01,6.491,207.3,,,,,,
12.4,1.01,6.189,214.3,,,,,,
12.3,1.01,6.076,207.7,,,,,,
12.3,1.01,5.365,211.8,,,,,,
12.3,1.01,5.179,216.8,,,,,,
12.5,1.01,5.09,217.6,,,,,,
12.5,1.01,4.901,211.3,,,,,,
12.6,1.01,4.721,221.6,,,,,,
12.4,1.01,4.355,233.0,,,,,,
12.2,1.01,3.412,240.5,,,,,,
11.7,1.01,2.878,295.5,,,,,,
11.4,1.01,1.727,326.9,,,,,,
11.3,1.01,2.295,6.8,,,,,,
11.2,1.01,2.759,24.9,,,,,,
11.7,1.01,5.155,36.9,,,,,,
11.6,1.01,5.652,40.3,,,,,,
11.6,1.01,5.6,47.9,,,,,,
11.9,1.01,4.77,57.8,,,,,,
12.1,1.01,4.855,62.8,,,,,,
12.3,1.01,3.885,82.2,,,,,,
12.5,1.01,3.769,102.9,,,,,,
12.5,1.01,3.751,116.3,,,,,,
12.4,1.01,3.827,127.7,,,,,,
12.2,1.01,4.117,132.7,,,,,,
12.5,1.01,3.412,139.0,,,,,,
12.6,1.01,3.424,144.5,,,,,,
12.5,1.01,3.241,144.9,,,,,,
12.5,1.01,2.78,158.0,,,,,,
12.4,1.01,2.908,150.6,,,,,,
12.4,1.01,2.707,141.5,,,,,,
12.4,1.01,3.259,139.6,,,,,,
12.5,1.01,3.003,122.2,,,,,,
12.4,1.01,3.177,114.0,,,,,,
12.3,1.01,3.305,110.8,,,,,,
12.2,1.01,3.217,93.4,,,,,,
12.2,1.01,3.528,90.0,,,,,,
12.2,1.01,4.089,97.7,,,,,,
12.3,1.01,3.18,88.2,,,,,,
12.3,1.01,4.038,92.3,,,,,,
12.4,1.01,4.523,87.8,,,,,,
12.4,1.01,4.358,82.6,,,,,,
12.5,1.01,4.34,76.0,,,,,,
12.6,1.01,4.105,74.4,,,,,,
12.5,1.0,4.901,63.0,,,,,,
12.7,1.0,4.172,61.8,,,,,,
12.6,1.0,3.943,55.0,,,,,,
12.6,1.0,2.878,49.3,,,,,,
12.6,1.0,2.664,35.7,,,,,,
12.7,1.0,2.908,12.4,,,,,,
12.7,1.0,2.441,39.2,,,,,,
12.6,1.0,1.703,24.7,,,,,,
12.6,1.0,1.047,11.0,,,,,,
12.5,1.0,1.895,289.3,,,,,,
11.8,1.0,2.106,272.1,,,,,,
11.7,1.0,3.763,250.2,,,,,,
11.7,1.0,3.207,242.4,,,,,,
11.8,1.0,2.841,232.1,,,,,,
11.2,1.0,3.839,243.3,,,,,,
11.1,1.0,4.556,225.5,,,,,,
10.6,1.0,4.904,224.9,,,,,,
10.8,1.0,6.256,219.7,,,,,,
11.8,1.0,5.445,211.1,,,,,,
12.1,1.0,6.644,215.6,,,,,,
11.8,1.0,7.569,220.6,,,,,,
12.0,1.0,7.041,223.8,,,,,,
12.1,1.0,6.226,217.0,,,,,,
12.3,1.0,6.9,219.9,,,,,,
12.4,1.0,6.455,212.4,,,,,,
14.0,1.0,5.771,217.5,,,,,,
15.1,0.99,8.261,214.5,,,,,,
15.0,0.99,7.15,210.6,,,,,,
14.7,0.99,5.579,197.3,,,,,,
15.2,1.0,5.258,207.6,,,,,,
15.2,1.0,5.835,214.7,,,,,,
14.6,1.0,5.902,200.1,,,,,,
13.8,1.0,4.794,197.9,,,,,,
13.9,0.99,4.663,232.6,,,,,,
13.5,0.99,2.744,216.1,,,,,,
13.3,0.99,1.303,257.3,,,,,,
12.5,0.99,1.633,345.1,,,,,,
11.8,0.99,5.719,42.7,,,,,,
11.6,0.99,6.345,80.6,,,,,,
12.5,0.99,5.182,88.9,,,,,,
13.6,0.99,6.146,133.3,,,,,,
12.2,0.99,7.175,10.5,,,,,,
12.2,0.99,4.3,15.2,,,,,,
12.6,0.99,3.677,342.7,,,,,,
12.8,0.99,2.863,307.0,,,,,,
12.8,0.99,5.441,251.0,,,,,,
13.0,0.99,6.937,242.5,,,,,,
13.4,0.99,7.837,246.5,,,,,,
15.1,0.99,8.496,250.4,,,,,,
16.5,0.99,7.465,257.5,,,,,,
16.8,0.99,6.738,258.2,,,,,,
17.4,0.99,8.17,283.7,,,,,,
17.3,0.99,6.467,262.5,,,,,,
16.4,0.99,8.634,270.3,,,,,,
16.0,1.0,9.491,270.7,,,,,,
15.0,1.0,6.955,268.8,,,,,,
14.3,1.0,9.51,266.8,,,,,,
14.0,1.0,10.62,259.1,,,,,,
13.3,1.0,10.486,267.3,,,,,,
12.6,1.0,9.952,278.1,,,,,,
12.3,1.0,8.386,290.7,,,,,,
11.9,1.0,6.723,290.4,,,,,,
11.5,1.0,6.403,266.8,,,,,,
11.2,1.0,5.728,265.8,,,,,,
11.0,1.0,6.241,267.3,,,,,,
10.8,1.0,5.78,255.0,,,,,,
10.8,1.0,5.875,250.7,,,,,,
10.9,1.0,6.897,256.9,,,,,,
10.8,1.0,6.088,246.2,,,,,,
10.9,1.0,6.494,240.5,,,,,,
11.1,1.0,5.817,235.8,,,,,,
11.4,1.0,5.551,228.2,,,,,,
11.9,1.0,5.884,223.6,,,,,,
13.0,1.0,7.672,213.5,,,,,,
13.2,1.0,8.185,206.6,,,,,,
13.2,1.0,7.669,197.1,,,,,,
13.3,1.0,6.766,187.3,,,,,,
13.5,1.0,8.237,188.3,,,,,,
13.3,1.0,7.193,173.1,,,,,,
13.4,1.0,8.585,177.6,,,,,,
13.4,1.0,7.694,177.0,,,,,,
13.3,1.0,7.376,172.4,,,,,,
13.4,1.0,8.295,177.8,,,,,,
13.3,0.99,7.868,174.4,,,,,,
13.4,0.99,7.755,171.2,,,,,,
13.3,0.99,5.588,170.9,,,,,,
13.1,0.99,6.677,180.2,,,,,,
13.1,0.99,7.822,190.7,,,,,,
13.1,0.99,7.788,192.8,,,,,,
13.1,0.99,7.532,206.0,,,,,,
12.4,0.99,9.482,239.4,,,,,,
11.8,0.99,8.139,252.3,,,,,,
11.5,0.99,10.092,254.9,,,,,,
11.6,0.99,8.383,262.1,,,,,,
12.9,0.99,7.575,279.8,,,,,,
13.1,0.99,9.293,263.0,,,,,,
13.4,1.0,8.747,261.8,,,,,,
14.3,1.0,11.603,274.3,,,,,,
14.2,1.0,13.153,277.1,,,,,,
14.0,1.0,11.536,284.1,,,,,,
14.0,1.0,12.268,276.7,,,,,,
13.6,1.0,10.028,277.1,,,,,,
13.4,1.0,12.171,268.1,,,,,,
12.6,1.0,10.892,273.6,,,,,,
12.0,1.0,10.828,271.2,,,,,,
11.5,1.0,10.916,273.2,,,,,,
11.0,1.0,9.525,276.8,,,,,,
10.5,1.0,8.817,284.1,,,,,,
10.3,1.0,7.334,290.3,,,,,,
9.6,1.0,6.369,290.6,,,,,,
9.2,1.0,6.333,282.8,,,,,,
9.0,1.0,5.844,287.3,,,,,,
8.7,1.0,4.386,304.4,,,,,,
8.5,1.0,2.689,301.8,,,,,,
8.7,1.01,2.039,276.4,,,,,,
8.5,1.01,4.263,276.1,,,,,,
8.4,1.01,4.386,267.6,,,,,,
8.9,1.01,4.254,258.9,,,,,,
9.2,1.01,4.086,241.2,,,,,,
9.9,1.0,5.603,239.3,,,,,,
10.4,1.0,5.719,230.8,,,,,,
11.5,1.0,4.962,222.7,,,,,,
11.9,1.0,4.315,196.5,,,,,,
12.6,1.0,4.92,188.9,,,,,,
13.1,1.0,6.922,203.3,,,,,,
13.0,1.0,8.124,203.6,,,,,,
13.1,1.0,7.025,189.9,,,,,,
13.1,1.0,6.632,186.9,,,,,,
13.2,1.0,7.028,186.5,,,,,,
13.6,1.0,9.384,191.9,,,,,,
13.5,1.0,8.863,190.5,,,,,,
13.3,1.0,8.466,208.9,,,,,,
13.1,1.0,6.778,204.8,,,,,,
13.0,1.0,6.473,201.1,,,,,,
13.0,1.0,8.249,204.5,,,,,,
13.0,1.0,9.22,197.7,,,,,,
13.0,1.0,9.153,194.3,,,,,,
13.1,1.0,8.902,189.3,,,,,,
13.1,1.0,9.317,180.0,,,,,,
13.1,1.0,9.235,180.2,,,,,,
13.2,1.0,10.022,184.0,,,,,,
13.2,1.0,8.918,184.9,,,,,,
13.1,1.0,8.35,184.1,,,,,,
13.1,1.0,7.459,186.3,,,,,,
13.1,1.0,6.778,185.7,,,,,,
13.2,0.99,6.372,175.8,,,,,,
13.1,0.99,5.594,178.7,,,,,,
13.5,0.99,6.482,182.2,,,,,,
13.5,0.99,5.997,225.5,,,,,,
13.5,0.99,4.694,241.6,,,,,,
13.5,0.99,4.553,230.0,,,,,,
14.0,0.99,6.433,246.2,,,,,,
12.8,0.99,7.355,266.0,,,,,,
11.8,0.99,8.576,291.2,,,,,,
10.7,0.99,9.272,323.1,,,,,,
10.0,0.99,9.345,323.7,,,,,,
9.1,0.99,7.965,338.6,,,,,,
8.2,0.99,7.62,336.2,,,,,,
8.3,0.99,6.018,331.7,,,,,,
8.0,0.99,5.826,345.6,,,,,,
7.6,0.99,5.451,326.2,,,,,,
7.5,0.99,3.851,330.1,,,,,,
7.7,0.99,2.979,314.8,,,,,,
7.5,0.99,3.052,303.6,,,,,,
7.1,0.99,3.412,312.3,,,,,,
7.3,0.99,2.036,324.8,,,,,,
7.7,0.99,1.831,269.3,,,,,,
8.1,0.99,1.666,235.5,,,,,,
8.7,0.99,1.987,229.7,,,,,,
9.5,0.99,1.599,226.8,,,,,,
9.8,0.99,1.688,236.0,,,,,,
10.0,0.99,2.145,243.3,,,,,,
10.1,0.99,2.121,231.3,,,,,,
10.2,0.99,3.272,219.5,,,,,,
10.2,0.99,3.372,278.8,,,,,,
10.4,0.99,3.604,240.9,,,,,,
10.4,0.99,4.309,251.6,,,,,,
8.3,0.99,8.243,349.9,,,,,,
8.5,0.99,8.2,344.9,,,,,,
8.1,0.99,9.479,345.1,,,,,,
7.9,0.99,9.012,337.1,,,,,,
7.1,0.99,7.935,321.4,,,,,,
6.8,0.99,8.139,317.9,,,,,,
6.5,0.99,9.391,311.3,,,,,,
6.0,0.99,8.844,307.2,,,,,,
6.2,0.99,10.529,312.6,,,,,,
5.9,0.99,6.323,299.2,,,,,,
5.6,0.99,6.149,281.0,,,,,,
5.9,0.99,6.189,252.3,,,,,,
6.4,0.99,9.842,253.1,,,,,,
6.6,0.99,10.562,254.6,,,,,,
6.9,0.99,10.898,249.2,,,,,,
7.4,0.99,11.368,235.7,,,,,,
8.4,0.99,11.228,238.8,,,,,,
9.2,0.99,12.677,256.0,,,,,,
9.5,0.99,12.903,259.7,,,,,,
9.5,0.99,13.919,260.4,,,,,,
9.3,0.99,14.515,260.6,,,,,,
8.9,0.99,14.283,260.4,,,,,,
8.3,1.0,13.788,265.1,,,,,,
7.8,1.0,12.522,266.5,,,,,,
7.3,1.0,12.317,271.9,,,,,,
6.8,1.0,9.778,276.6,,,,,,
6.6,1.0,8.856,282.4,,,,,,
6.4,1.0,8.417,280.7,,,,,,
6.4,1.0,10.288,283.9,,,,,,
6.1,1.0,10.45,283.5,,,,,,
6.0,1.0,9.052,289.6,,,,,,
5.9,1.0,9.195,294.4,,,,,,
5.7,1.0,9.336,299.1,,,,,,
5.5,1.0,9.406,297.4,,,,,,
5.4,1.0,8.466,293.9,,,,,,
5.3,1.0,7.416,300.6,,,,,,
5.9,1.0,7.065,307.4,,,,,,
6.5,1.0,7.187,302.6,,,,,,
7.1,1.0,7.166,296.3,,,,,,
7.8,1.0,7.77,281.9,,,,,,
8.1,1.0,7.892,272.3,,,,,,
8.4,1.0,8.017,282.7,,,,,,
8.5,1.0,8.289,293.1,,,,,,
8.3,1.0,9.421,294.7,,,,,,
7.8,1.0,10.233,308.6,,,,,,
7.0,1.0,10.978,314.3,,,,,,
5.9,1.0,11.521,312.8,,,,,,
5.5,1.01,11.673,315.0,,,,,,
5.0,1.01,10.465,304.7,,,,,,
4.6,1.01,8.963,302.6,,,,,,
4.8,1.01,8.713,299.2,,,,,,
5.2,1.01,9.9,297.2,,,,,,
5.4,1.01,8.399,299.6,,,,,,
5.0,1.01,6.79,275.9,,,,,,
5.3,1.01,7.208,265.8,,,,,,
5.3,1.01,6.626,254.2,,,,,,
5.3,1.01,5.799,240.9,,,,,,
6.1,1.01,6.723,241.9,,,,,,
5.7,1.01,8.17,245.1,,,,,,
5.9,1.01,8.448,235.5,,,,,,
6.2,1.01,8.899,222.9,,,,,,
7.0,1.0,8.927,225.7,,,,,,
7.7,1.0,9.607,217.7,,,,,,
8.4,1.0,10.221,211.3,,,,,,
9.5,1.0,12.961,216.8,,,,,,
9.7,1.0,13.733,219.0,,,,,,
10.0,1.0,13.45,215.0,,,,,,
10.6,1.0,14.408,212.9,,,,,,
10.7,1.0,14.859,218.2,,,,,,
10.6,1.0,15.647,226.5,,,,,,
10.2,1.0,15.732,225.6,,,,,,
9.9,1.0,14.109,232.0,,,,,,
8.2,1.0,14.219,256.7,,,,,,
7.2,1.0,13.935,255.5,,,,,,
6.5,1.0,14.06,256.5,,,,,,
6.3,1.0,10.276,248.7,,,,,,
6.5,1.0,8.866,243.5,,,,,,
7.0,1.0,8.948,240.1,,,,,,
7.2,1.0,9.067,236.4,,,,,,
7.6,1.0,9.11,229.2,,,,,,
7.8,1.0,9.717,234.0,,,,,,
7.9,1.0,9.336,242.6,,,,,,
7.6,1.0,9.415,241.8,,,,,,
7.0,1.0,8.811,245.9,,,,,,
6.9,1.0,8.002,251.9,,,,,,
7.0,1.0,7.981,247.5,,,,,,
7.3,1.0,8.057,246.1,,,,,,
7.7,1.0,7.227,244.2,,,,,,
9.3,1.0,7.892,252.2,,,,,,
10.3,1.0,9.091,256.4,,,,,,
10.7,1.0,10.257,265.3,,,,,,
10.6,1.0,10.672,275.5,,,,,,
10.0,1.0,10.602,295.8,,,,,,
9.0,1.0,11.875,298.7,,,,,,
8.0,1.0,11.13,302.7,,,,,,
7.4,1.0,11.197,294.3,,,,,,
6.7,1.0,10.746,297.2,,,,,,
6.3,1.0,9.885,298.9,,,,,,
6.2,1.0,11.405,307.9,,,,,,
5.6,1.0,8.087,287.1,,,,,,
5.7,1.0,6.269,286.1,,,,,,
6.2,1.0,6.116,273.4,,,,,,
6.2,1.0,5.02,253.2,,,,,,
6.2,1.01,6.812,254.3,,,,,,
6.3,1.01,7.517,255.0,,,,,,
6.5,1.01,9.015,248.5,,,,,,
6.4,1.01,7.544,244.9,,,,,,
6.1,1.01,8.551,244.3,,,,,,
6.2,1.01,9.394,249.3,,,,,,
6.8,1.01,9.275,244.5,,,,,,
7.4,1.01,9.052,241.4,,,,,,
8.0,1.01,8.506,244.2,,,,,,
