Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1397487,-,-,-,43.77,-69.3,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2013,5,30,14,30,250,519,634,14,0.009999999776482582,1.0,85.89,17,1010.0
2013,5,30,15,30,194,502,498,14,0.009999999776482582,0.9,86.93,17,1010.0
2013,5,30,16,30,145,423,334,15,0.009999999776482582,0.8,89.10000000000001,17,1010.0
2013,5,30,17,30,96,237,160,15,0.009999999776482582,0.8,97.85000000000001,16,1010.0
2013,5,30,18,30,34,77,42,15,0.009999999776482582,0.9,98.12,16,1010.0
2013,5,30,19,30,0,0,0,15,0.009999999776482582,0.9,95.41,16,1010.0
2013,5,30,20,30,0,0,0,15,0.009999999776482582,0.8,95.31,16,1010.0
2013,5,30,21,30,0,0,0,15,0.009999999776482582,0.8,100.0,15,1010.0
2013,5,30,22,30,0,0,0,14,0.009999999776482582,0.9,100.0,14,1010.0
2013,5,30,23,30,0,0,0,14,0.009999999776482582,1.0,100.0,14,1010.0
2013,5,31,0,30,0,0,0,13,0.009999999776482582,1.1,100.0,13,1010.0
2013,5,31,1,30,0,0,0,13,0.009999999776482582,1.2000000000000002,100.0,13,1010.0
2013,5,31,2,30,0,0,0,13,0.009999999776482582,1.2000000000000002,100.0,13,1010.0
2013,5,31,3,30,0,0,0,13,0.009999999776482582,1.1,100.0,13,1010.0
2013,5,31,4,30,26,143,36,13,0.009999999776482582,1.0,100.0,13,1010.0
2013,5,31,5,30,69,439,177,14,0.009999999776482582,0.8,100.0,14,1010.0
2013,5,31,6,30,100,592,348,14,0.009999999776482582,0.7000000000000001,98.5,15,1010.0
2013,5,31,7,30,118,696,523,15,0.009999999776482582,0.8,94.0,16,1010.0
2013,5,31,8,30,135,752,678,15,0.009999999776482582,1.0,89.10000000000001,17,1010.0
2013,5,31,9,30,145,791,803,15,0.009999999776482582,1.1,89.57000000000001,17,1010.0
2013,5,31,10,30,134,841,893,15,0.009999999776482582,1.2000000000000002,90.27,17,1010.0
2013,5,31,11,30,132,854,925,15,0.009999999776482582,1.3,91.36,17,1010.0
2013,5,31,12,30,129,849,901,15,0.009999999776482582,1.4000000000000001,92.89,17,1010.0
2013,5,31,13,30,148,788,815,16,0.009999999776482582,1.4000000000000001,94.5,17,1010.0
2013,5,31,14,30,140,746,695,16,0.009999999776482582,1.4000000000000001,90.24,18,1010.0
2013,5,31,15,30,125,689,544,16,0.009999999776482582,1.3,91.76,18,1010.0
2013,5,31,16,30,107,593,372,16,0.009999999776482582,1.3,99.03,17,1010.0
2013,5,31,17,30,79,437,199,16,0.009999999776482582,1.3,99.11,17,1010.0
2013,5,31,18,30,35,167,52,16,0.009999999776482582,1.3,100.0,16,1010.0
2013,5,31,19,30,0,0,0,16,0.009999999776482582,1.3,100.0,16,1010.0
2013,5,31,20,30,0,0,0,16,0.009999999776482582,1.3,100.0,16,1010.0
2013,5,31,21,30,0,0,0,16,0.009999999776482582,1.3,100.0,16,1010.0
2013,5,31,22,30,0,0,0,16,0.009999999776482582,1.3,100.0,16,1010.0
2013,5,31,23,30,0,0,0,16,0.009999999776482582,1.3,100.0,16,1010.0
2013,6,1,0,30,0,0,0,15,0.009999999776482582,1.3,100.0,15,1010.0
2013,6,1,1,30,0,0,0,15,0.009999999776482582,1.3,100.0,15,1010.0
2013,6,1,2,30,0,0,0,15,0.009999999776482582,1.2000000000000002,100.0,15,1010.0
2013,6,1,3,30,0,0,0,15,0.009999999776482582,1.2000000000000002,100.0,15,1010.0
2013,6,1,4,30,25,153,36,15,0.009999999776482582,1.1,100.0,15,1010.0
2013,6,1,5,30,66,450,177,16,0.009999999776482582,0.8,100.0,16,1010.0
2013,6,1,6,30,93,616,351,17,0.009999999776482582,0.7000000000000001,100.0,17,1010.0
2013,6,1,7,30,110,719,528,17,0.009999999776482582,0.8,100.0,17,1010.0
2013,6,1,8,30,122,782,688,16,0.009999999776482582,0.9,93.63,18,1010.0
2013,6,1,9,30,130,823,816,16,0.009999999776482582,1.0,93.67,18,1010.0
2013,6,1,10,30,141,836,896,16,0.009999999776482582,1.2000000000000002,93.08,18,1010.0
2013,6,1,11,30,140,850,930,16,0.009999999776482582,1.3,91.43,18,1010.0
2013,6,1,12,30,136,850,911,16,0.009999999776482582,1.4000000000000001,89.26,18,1010.0
2013,6,1,13,30,134,830,838,15,0.009999999776482582,1.5,92.48,17,1010.0
2013,6,1,14,30,124,799,720,15,0.009999999776482582,1.6,90.39,17,1010.0
2013,6,1,15,30,140,664,544,15,0.009999999776482582,1.6,94.42,16,1010.0
2013,6,1,16,30,94,659,389,14,0.009999999776482582,1.5,92.95,16,1010.0
2013,6,1,17,30,72,497,209,14,0.009999999776482582,1.5,98.14,15,1010.0
2013,6,1,18,30,35,67,42,14,0.009999999776482582,1.6,100.0,14,1010.0
2013,6,1,19,30,0,0,0,14,0.009999999776482582,1.6,100.0,14,1010.0
2013,6,1,20,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1010.0
2013,6,1,21,30,0,0,0,14,0.009999999776482582,1.8,100.0,14,1010.0
2013,6,1,22,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1010.0
2013,6,1,23,30,0,0,0,14,0.009999999776482582,1.6,100.0,14,1010.0
2013,6,2,0,30,0,0,0,14,0.009999999776482582,1.6,100.0,14,1010.0
2013,6,2,1,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1010.0
2013,6,2,2,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1010.0
2013,6,2,3,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1010.0
2013,6,2,4,30,26,55,30,14,0.009999999776482582,1.6,100.0,14,1010.0
2013,6,2,5,30,88,276,156,14,0.009999999776482582,1.4000000000000001,100.0,14,1010.0
2013,6,2,6,30,132,435,315,14,0.009999999776482582,1.4000000000000001,100.0,14,1010.0
2013,6,2,7,30,204,446,464,14,0.009999999776482582,1.4000000000000001,98.21000000000001,15,1010.0
2013,6,2,8,30,141,732,671,14,0.009999999776482582,1.4000000000000001,99.23,15,1010.0
2013,6,2,9,30,143,786,799,14,0.009999999776482582,1.6,99.59,15,1010.0
2013,6,2,10,30,127,844,890,14,0.009999999776482582,1.8,99.28,15,1010.0
2013,6,2,11,30,129,853,923,14,0.009999999776482582,2.0,98.86,15,1010.0
2013,6,2,12,30,129,848,903,14,0.009999999776482582,2.1,98.58,15,1000.0
2013,6,2,13,30,126,832,832,14,0.009999999776482582,2.3000000000000003,98.12,15,1000.0
2013,6,2,14,30,118,802,716,14,0.009999999776482582,2.4000000000000004,97.56,15,1000.0
2013,6,2,15,30,107,749,564,14,0.009999999776482582,2.5,96.68,15,1000.0
2013,6,2,16,30,93,657,389,14,0.009999999776482582,2.4000000000000004,100.0,14,1000.0
2013,6,2,17,30,104,146,145,14,0.009999999776482582,2.3000000000000003,100.0,14,1000.0
2013,6,2,18,30,37,120,50,13,0.009999999776482582,2.2,100.0,13,1000.0
2013,6,2,19,30,0,0,0,13,0.009999999776482582,2.2,100.0,13,1000.0
2013,6,2,20,30,0,0,0,13,0.009999999776482582,2.1,100.0,13,1000.0
2013,6,2,21,30,0,0,0,13,0.009999999776482582,2.0,100.0,13,1000.0
2013,6,2,22,30,0,0,0,13,0.009999999776482582,1.9000000000000001,100.0,13,1000.0
2013,6,2,23,30,0,0,0,13,0.009999999776482582,1.8,100.0,13,1000.0
2013,6,3,0,30,0,0,0,13,0.009999999776482582,1.6,100.0,13,1010.0
2013,6,3,1,30,0,0,0,13,0.009999999776482582,1.5,100.0,13,1010.0
2013,6,3,2,30,0,0,0,13,0.009999999776482582,1.3,100.0,13,1010.0
2013,6,3,3,30,0,0,0,13,0.009999999776482582,1.2000000000000002,100.0,13,1010.0
2013,6,3,4,30,26,41,29,13,0.009999999776482582,1.2000000000000002,100.0,13,1010.0
2013,6,3,5,30,8,0,8,14,0.009999999776482582,1.1,100.0,14,1010.0
2013,6,3,6,30,172,117,221,14,0.009999999776482582,1.0,100.0,14,1010.0
2013,6,3,7,30,93,0,93,14,0.009999999776482582,0.9,100.0,14,1010.0
2013,6,3,8,30,299,43,330,14,0.009999999776482582,0.9,100.0,14,1010.0
2013,6,3,9,30,388,81,455,14,0.009999999776482582,0.9,100.0,14,1000.0
2013,6,3,10,30,432,86,510,14,0.009999999776482582,0.9,100.0,14,1000.0
2013,6,3,11,30,364,28,391,14,0.009999999776482582,0.9,96.8,15,1000.0
2013,6,3,12,30,454,139,581,14,0.009999999776482582,1.1,96.84,15,1000.0
2013,6,3,13,30,413,128,522,14,0.009999999776482582,1.5,90.17,16,1000.0
2013,6,3,14,30,247,536,648,14,0.009999999776482582,1.8,95.98,15,1000.0
2013,6,3,15,30,113,736,563,14,0.009999999776482582,1.9000000000000001,96.37,15,1000.0
2013,6,3,16,30,90,671,393,14,0.009999999776482582,1.9000000000000001,96.64,15,1000.0
2013,6,3,17,30,69,523,215,14,0.009999999776482582,1.8,100.0,14,1000.0
2013,6,3,18,30,35,246,61,14,0.009999999776482582,1.7000000000000002,100.0,14,1000.0
2013,6,3,19,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1000.0
2013,6,3,20,30,0,0,0,14,0.009999999776482582,1.7000000000000002,100.0,14,1000.0
2013,6,3,21,30,0,0,0,14,0.009999999776482582,1.6,100.0,14,1000.0
2013,6,3,22,30,0,0,0,13,0.009999999776482582,1.5,100.0,13,1000.0
2013,6,3,23,30,0,0,0,13,0.009999999776482582,1.4000000000000001,100.0,13,1000.0
2013,6,4,0,30,0,0,0,13,0.009999999776482582,1.3,100.0,13,1000.0
2013,6,4,1,30,0,0,0,11,0.009999999776482582,1.2000000000000002,100.0,12,1010.0
2013,6,4,2,30,0,0,0,11,0.009999999776482582,1.0,100.0,12,1010.0
2013,6,4,3,30,0,0,0,11,0.009999999776482582,1.0,100.0,12,1010.0
2013,6,4,4,30,25,259,44,11,0.009999999776482582,1.1,99.48,12,1010.0
2013,6,4,5,30,55,588,201,11,0.009999999776482582,1.2000000000000002,97.62,12,1010.0
2013,6,4,6,30,72,746,387,10,0.009999999776482582,1.4000000000000001,91.88,12,1010.0
2013,6,4,7,30,81,836,569,9,0.009999999776482582,1.5,80.38,13,1010.0
2013,6,4,8,30,84,893,732,9,0.009999999776482582,1.5,77.47,13,1010.0
2013,6,4,9,30,88,927,862,8,0.009999999776482582,1.5,71.5,14,1010.0
2013,6,4,10,30,96,937,944,8,0.009999999776482582,1.6,71.19,14,1010.0
2013,6,4,11,30,328,594,882,8,0.009999999776482582,1.8,70.98,14,1010.0
2013,6,4,12,30,350,529,834,8,0.009999999776482582,1.9000000000000001,70.42,14,1010.0
2013,6,4,13,30,97,924,884,8,0.009999999776482582,2.0,69.46000000000001,14,1010.0
2013,6,4,14,30,92,898,764,8,0.009999999776482582,1.9000000000000001,68.43,14,1010.0
2013,6,4,15,30,84,852,606,8,0.009999999776482582,1.8,67.94,14,1010.0
2013,6,4,16,30,70,784,426,8,0.009999999776482582,1.7000000000000002,68.39,14,1010.0
2013,6,4,17,30,55,650,238,8,0.009999999776482582,1.7000000000000002,74.39,13,1010.0
2013,6,4,18,30,31,372,71,8,0.009999999776482582,1.7000000000000002,76.36,13,1010.0
2013,6,4,19,30,0,0,0,9,0.009999999776482582,1.7000000000000002,83.01,12,1010.0
2013,6,4,20,30,0,0,0,9,0.009999999776482582,1.7000000000000002,84.21000000000001,12,1010.0
2013,6,4,21,30,0,0,0,9,0.009999999776482582,1.7000000000000002,84.76,12,1010.0
2013,6,4,22,30,0,0,0,9,0.009999999776482582,1.8,85.2,12,1010.0
2013,6,4,23,30,0,0,0,9,0.009999999776482582,1.9000000000000001,91.52,11,1010.0
2013,6,5,0,30,0,0,0,9,0.009999999776482582,1.9000000000000001,92.0,11,1010.0
2013,6,5,1,30,0,0,0,9,0.009999999776482582,2.0,91.94,11,1010.0
2013,6,5,2,30,0,0,0,9,0.009999999776482582,2.0,97.62,10,1020.0
2013,6,5,3,30,0,0,0,9,0.009999999776482582,2.1,96.85000000000001,10,1020.0
2013,6,5,4,30,23,323,48,9,0.009999999776482582,1.9000000000000001,96.27,10,1020.0
2013,6,5,5,30,54,575,197,9,0.009999999776482582,1.5,89.48,11,1020.0
2013,6,5,6,30,67,781,397,8,0.009999999776482582,1.3,81.42,12,1020.0
2013,6,5,7,30,75,875,587,8,0.009999999776482582,1.2000000000000002,76.95,12,1020.0
2013,6,5,8,30,82,924,753,7,0.009999999776482582,1.0,75.54,12,1020.0
2013,6,5,9,30,92,943,880,7,0.009999999776482582,0.9,69.85000000000001,13,1020.0
2013,6,5,10,30,95,959,964,7,0.009999999776482582,0.8,69.21000000000001,13,1020.0
2013,6,5,11,30,92,969,996,7,0.009999999776482582,0.9,65.09,14,1020.0
2013,6,5,12,30,90,964,972,7,0.009999999776482582,1.0,65.94,14,1020.0
2013,6,5,13,30,91,941,894,8,0.009999999776482582,1.1,67.37,14,1020.0
2013,6,5,14,30,89,907,769,8,0.009999999776482582,1.2000000000000002,69.23,14,1020.0
2013,6,5,15,30,81,860,610,8,0.009999999776482582,1.4000000000000001,75.9,13,1020.0
2013,6,5,16,30,87,674,393,9,0.009999999776482582,1.6,78.61,13,1020.0
2013,6,5,17,30,90,333,185,9,0.009999999776482582,1.8,87.32000000000001,12,1020.0
2013,6,5,18,30,37,28,40,10,0.009999999776482582,2.1,90.57000000000001,12,1020.0
2013,6,5,19,30,0,0,0,10,0.009999999776482582,2.3000000000000003,90.67,12,1020.0
2013,6,5,20,30,0,0,0,10,0.009999999776482582,2.2,97.99000000000001,11,1020.0
2013,6,5,21,30,0,0,0,10,0.009999999776482582,1.9000000000000001,99.46000000000001,11,1020.0
2013,6,5,22,30,0,0,0,11,0.009999999776482582,1.4000000000000001,100.0,11,1020.0
2013,6,5,23,30,0,0,0,11,0.009999999776482582,1.0,100.0,11,1020.0
2013,6,6,0,30,0,0,0,11,0.009999999776482582,0.9,100.0,11,1020.0
2013,6,6,1,30,0,0,0,11,0.009999999776482582,0.9,100.0,11,1020.0
2013,6,6,2,30,0,0,0,10,0.009999999776482582,1.0,98.53,11,1020.0
2013,6,6,3,30,0,0,0,10,0.009999999776482582,1.1,96.78,11,1020.0
2013,6,6,4,30,28,97,36,10,0.009999999776482582,1.0,95.89,11,1020.0
2013,6,6,5,30,78,0,78,10,0.009999999776482582,0.8,95.24,11,1020.0
2013,6,6,6,30,145,367,300,10,0.009999999776482582,0.6000000000000001,89.09,12,1020.0
2013,6,6,7,30,257,149,345,10,0.009999999776482582,0.5,88.88,12,1020.0
2013,6,6,8,30,292,391,576,9,0.009999999776482582,0.6000000000000001,81.55,13,1020.0
2013,6,6,9,30,139,831,833,9,0.009999999776482582,0.7000000000000001,79.37,13,1020.0
2013,6,6,10,30,329,557,834,9,0.009999999776482582,0.8,79.0,13,1020.0
2013,6,6,11,30,382,439,792,9,0.009999999776482582,0.8,74.91,14,1020.0
2013,6,6,12,30,343,538,836,9,0.009999999776482582,0.8,81.07000000000001,13,1020.0
2013,6,6,13,30,364,381,690,10,0.009999999776482582,0.8,82.57000000000001,13,1020.0
2013,6,6,14,30,342,258,535,10,0.009999999776482582,0.8,84.8,13,1020.0
2013,6,6,15,30,271,210,400,10,0.009999999776482582,0.7000000000000001,87.08,13,1020.0
2013,6,6,16,30,189,161,262,11,0.009999999776482582,0.6000000000000001,95.12,12,1020.0
2013,6,6,17,30,107,80,130,11,0.009999999776482582,0.6000000000000001,97.11,12,1020.0
2013,6,6,18,30,29,0,29,11,0.009999999776482582,0.7000000000000001,98.79,12,1020.0
2013,6,6,19,30,0,0,0,11,0.009999999776482582,0.9,98.35000000000001,12,1020.0
2013,6,6,20,30,0,0,0,11,0.009999999776482582,1.1,97.73,12,1020.0
2013,6,6,21,30,0,0,0,11,0.009999999776482582,1.2000000000000002,96.28,12,1020.0
2013,6,6,22,30,0,0,0,11,0.009999999776482582,1.2000000000000002,100.0,11,1020.0
2013,6,6,23,30,0,0,0,10,0.009999999776482582,1.2000000000000002,98.14,11,1020.0
2013,6,7,0,30,0,0,0,10,0.009999999776482582,1.1,95.71000000000001,11,1020.0
2013,6,7,1,30,0,0,0,10,0.009999999776482582,1.1,93.83,11,1020.0
2013,6,7,2,30,0,0,0,9,0.009999999776482582,1.4000000000000001,92.29,11,1020.0
2013,6,7,3,30,0,0,0,9,0.009999999776482582,1.8,91.04,11,1020.0
2013,6,7,4,30,26,137,37,9,0.009999999776482582,2.0,91.12,11,1020.0
2013,6,7,5,30,92,88,114,9,0.009999999776482582,2.0,91.36,11,1020.0
2013,6,7,6,30,171,165,241,9,0.009999999776482582,2.0,91.55,11,1020.0
2013,6,7,7,30,241,57,275,9,0.009999999776482582,1.9000000000000001,91.07000000000001,11,1020.0
2013,6,7,8,30,338,176,466,9,0.009999999776482582,1.7000000000000002,84.84,12,1020.0
2013,6,7,9,30,401,216,582,9,0.009999999776482582,1.6,85.3,12,1020.0
2013,6,7,10,30,448,141,576,9,0.009999999776482582,1.6,85.55,12,1020.0
2013,6,7,11,30,432,65,494,9,0.009999999776482582,1.6,84.93,12,1020.0
2013,6,7,12,30,370,32,399,9,0.009999999776482582,1.7000000000000002,90.28,11,1020.0
2013,6,7,13,30,302,20,319,9,0.009999999776482582,1.9000000000000001,90.82000000000001,11,1020.0
2013,6,7,14,30,260,17,273,9,0.009999999776482582,2.1,91.54,11,1020.0
2013,6,7,15,30,165,0,165,9,0.009999999776482582,2.4000000000000004,92.36,11,1020.0
2013,6,7,16,30,133,0,133,9,0.009999999776482582,2.5,93.32000000000001,11,1010.0
2013,6,7,17,30,76,0,76,9,0.009999999776482582,2.6,100.0,10,1010.0
2013,6,7,18,30,18,0,18,9,0.009999999776482582,2.8000000000000003,100.0,10,1010.0
2013,6,7,19,30,0,0,0,9,0.009999999776482582,3.0,100.0,10,1010.0
2013,6,7,20,30,0,0,0,10,0.009999999776482582,2.9000000000000004,97.29,11,1010.0
2013,6,7,21,30,0,0,0,10,0.009999999776482582,3.0,98.31,11,1010.0
2013,6,7,22,30,0,0,0,10,0.009999999776482582,3.4000000000000004,98.9,11,1010.0
2013,6,7,23,30,0,0,0,10,0.009999999776482582,3.6,98.98,11,1010.0
2013,6,8,0,30,0,0,0,10,0.009999999776482582,3.6,98.69,11,1010.0
2013,6,8,1,30,0,0,0,10,0.009999999776482582,3.6,99.13,11,1010.0
2013,6,8,2,30,0,0,0,11,0.009999999776482582,3.4000000000000004,100.0,11,1010.0
2013,6,8,3,30,0,0,0,11,0.009999999776482582,3.0,100.0,11,1000.0
2013,6,8,4,30,10,0,10,11,0.009999999776482582,2.6,100.0,11,1000.0
2013,6,8,5,30,48,0,48,11,0.009999999776482582,2.0,100.0,12,1000.0
2013,6,8,6,30,108,0,108,11,0.009999999776482582,1.4000000000000001,100.0,12,1000.0
2013,6,8,7,30,136,0,136,13,0.009999999776482582,1.0,100.0,13,1000.0
2013,6,8,8,30,340,154,453,13,0.009999999776482582,0.7000000000000001,100.0,13,1000.0
2013,6,8,9,30,406,135,519,13,0.009999999776482582,1.0,100.0,13,1000.0
2013,6,8,10,30,362,31,391,13,0.009999999776482582,1.8,100.0,13,1000.0
2013,6,8,11,30,382,485,835,12,0.009999999776482582,2.4000000000000004,93.47,14,1000.0
2013,6,8,12,30,421,62,478,12,0.009999999776482582,2.3000000000000003,91.18,14,1000.0
2013,6,8,13,30,418,162,557,12,0.009999999776482582,2.0,83.99,15,1000.0
2013,6,8,14,30,323,53,363,12,0.009999999776482582,1.6,83.72,15,1010.0
2013,6,8,15,30,275,186,390,12,0.009999999776482582,1.2000000000000002,84.39,15,1010.0
2013,6,8,16,30,188,198,279,12,0.009999999776482582,1.0,85.19,15,1010.0
2013,6,8,17,30,103,233,170,12,0.009999999776482582,0.7000000000000001,86.44,15,1010.0
2013,6,8,18,30,38,63,46,13,0.009999999776482582,0.6000000000000001,94.52,14,1010.0
2013,6,8,19,30,0,0,0,12,0.009999999776482582,0.7000000000000001,99.09,13,1010.0
2013,6,8,20,30,0,0,0,12,0.009999999776482582,0.8,97.95,13,1010.0
2013,6,8,21,30,0,0,0,11,0.009999999776482582,0.9,100.0,12,1010.0
2013,6,8,22,30,0,0,0,11,0.009999999776482582,1.0,100.0,12,1010.0
2013,6,8,23,30,0,0,0,11,0.009999999776482582,1.2000000000000002,100.0,12,1010.0
2013,6,9,0,30,0,0,0,11,0.009999999776482582,1.3,100.0,11,1010.0
2013,6,9,1,30,0,0,0,11,0.009999999776482582,1.4000000000000001,100.0,11,1010.0
2013,6,9,2,30,0,0,0,11,0.009999999776482582,1.3,100.0,11,1010.0
2013,6,9,3,30,0,0,0,11,0.009999999776482582,1.1,100.0,11,1010.0
2013,6,9,4,30,27,80,33,11,0.009999999776482582,0.7000000000000001,100.0,11,1010.0
2013,6,9,5,30,93,113,121,11,0.009999999776482582,0.30000000000000004,95.16,12,1010.0
2013,6,9,6,30,169,206,256,11,0.009999999776482582,0.1,93.8,12,1020.0
2013,6,9,7,30,253,94,309,10,0.009999999776482582,0.2,87.63,13,1020.0
2013,6,9,8,30,336,206,486,11,0.009999999776482582,0.4,83.85000000000001,14,1010.0
2013,6,9,9,30,399,231,593,11,0.009999999776482582,0.6000000000000001,86.28,14,1010.0
2013,6,9,10,30,121,877,916,12,0.009999999776482582,0.8,88.45,14,1010.0
2013,6,9,11,30,120,889,951,12,0.009999999776482582,0.9,90.17,14,1010.0
2013,6,9,12,30,386,404,757,12,0.009999999776482582,1.1,85.63,15,1010.0
2013,6,9,13,30,107,882,862,12,0.009999999776482582,1.2000000000000002,86.53,15,1010.0
2013,6,9,14,30,105,844,741,12,0.009999999776482582,1.3,93.06,14,1010.0
2013,6,9,15,30,98,789,586,13,0.009999999776482582,1.4000000000000001,93.88,14,1020.0
2013,6,9,16,30,136,493,363,13,0.009999999776482582,1.3,94.87,14,1020.0
2013,6,9,17,30,56,622,236,13,0.009999999776482582,1.2000000000000002,95.71000000000001,14,1020.0
2013,6,9,18,30,32,359,74,13,0.009999999776482582,1.1,100.0,13,1020.0
2013,6,9,19,30,0,0,0,13,0.009999999776482582,0.9,100.0,13,1020.0
2013,6,9,20,30,0,0,0,13,0.009999999776482582,0.7000000000000001,100.0,13,1020.0
2013,6,9,21,30,0,0,0,13,0.009999999776482582,0.8,100.0,13,1020.0
2013,6,9,22,30,0,0,0,13,0.009999999776482582,1.1,100.0,13,1020.0
2013,6,9,23,30,0,0,0,13,0.009999999776482582,1.4000000000000001,100.0,13,1020.0
2013,6,10,0,30,0,0,0,13,0.009999999776482582,1.6,100.0,13,1020.0
2013,6,10,1,30,0,0,0,13,0.009999999776482582,1.5,100.0,13,1020.0
2013,6,10,2,30,0,0,0,11,0.009999999776482582,1.5,100.0,12,1020.0
2013,6,10,3,30,0,0,0,11,0.009999999776482582,1.4000000000000001,100.0,12,1020.0
2013,6,10,4,30,25,0,25,11,0.009999999776482582,1.1,100.0,12,1020.0
2013,6,10,5,30,93,79,112,11,0.009999999776482582,0.7000000000000001,100.0,12,1020.0
2013,6,10,6,30,133,434,317,12,0.009999999776482582,0.5,95.41,13,1020.0
2013,6,10,7,30,220,385,446,11,0.009999999776482582,0.4,93.43,13,1020.0
2013,6,10,8,30,300,365,566,11,0.009999999776482582,0.4,84.64,14,1020.0
2013,6,10,9,30,402,207,575,10,0.009999999776482582,0.4,81.91,14,1020.0
2013,6,10,10,30,422,71,486,10,0.009999999776482582,0.4,75.15,15,1020.0
2013,6,10,11,30,466,144,602,10,0.009999999776482582,0.5,74.51,15,1020.0
2013,6,10,12,30,454,138,581,10,0.009999999776482582,0.7000000000000001,79.93,14,1020.0
2013,6,10,13,30,415,129,526,10,0.009999999776482582,0.8,80.78,14,1020.0
2013,6,10,14,30,339,279,550,10,0.009999999776482582,0.8,87.17,13,1020.0
2013,6,10,15,30,236,30,255,11,0.009999999776482582,0.9,88.15,13,1020.0
2013,6,10,16,30,170,26,182,11,0.009999999776482582,0.8,89.07000000000001,13,1020.0
2013,6,10,17,30,100,11,104,11,0.009999999776482582,0.8,96.57000000000001,12,1020.0
2013,6,10,18,30,25,0,25,11,0.009999999776482582,1.0,98.17,12,1020.0
2013,6,10,19,30,0,0,0,11,0.009999999776482582,1.2000000000000002,99.22,12,1020.0
2013,6,10,20,30,0,0,0,11,0.009999999776482582,1.2000000000000002,100.0,12,1020.0
2013,6,10,21,30,0,0,0,11,0.009999999776482582,1.0,100.0,12,1010.0
2013,6,10,22,30,0,0,0,11,0.009999999776482582,0.9,100.0,12,1010.0
2013,6,10,23,30,0,0,0,11,0.009999999776482582,0.9,100.0,12,1010.0
2013,6,11,0,30,0,0,0,11,0.009999999776482582,0.9,100.0,12,1010.0
2013,6,11,1,30,0,0,0,11,0.009999999776482582,1.0,100.0,12,1010.0
2013,6,11,2,30,0,0,0,11,0.009999999776482582,1.1,100.0,12,1010.0
2013,6,11,3,30,0,0,0,11,0.009999999776482582,1.5,100.0,12,1010.0
2013,6,11,4,30,2,0,2,11,0.009999999776482582,2.0,100.0,11,1010.0
2013,6,11,5,30,12,0,12,11,0.009999999776482582,2.5,100.0,11,1010.0
2013,6,11,6,30,58,0,58,11,0.009999999776482582,3.0,100.0,11,1010.0
2013,6,11,7,30,52,0,52,11,0.009999999776482582,3.4000000000000004,100.0,11,1010.0
2013,6,11,8,30,102,0,102,11,0.009999999776482582,3.7,100.0,11,1010.0
2013,6,11,9,30,190,6,196,11,0.009999999776482582,3.9000000000000004,100.0,11,1000.0
2013,6,11,10,30,169,5,174,11,0.009999999776482582,4.0,100.0,11,1000.0
2013,6,11,11,30,301,16,317,11,0.009999999776482582,3.8000000000000003,100.0,11,1000.0
2013,6,11,12,30,152,3,155,11,0.009999999776482582,3.4000000000000004,100.0,11,1000.0
2013,6,11,13,30,152,2,154,11,0.009999999776482582,2.9000000000000004,100.0,11,1000.0
2013,6,11,14,30,129,0,129,11,0.009999999776482582,2.4000000000000004,100.0,11,1000.0
2013,6,11,15,30,106,0,106,11,0.009999999776482582,2.0,100.0,11,1000.0
2013,6,11,16,30,87,0,87,11,0.009999999776482582,1.6,100.0,11,1000.0
2013,6,11,17,30,27,0,27,11,0.009999999776482582,1.4000000000000001,100.0,11,1000.0
2013,6,11,18,30,41,216,66,11,0.009999999776482582,1.3,100.0,11,1000.0
2013,6,11,19,30,0,0,0,11,0.009999999776482582,1.4000000000000001,100.0,11,1000.0
2013,6,11,20,30,0,0,0,11,0.009999999776482582,1.2000000000000002,100.0,11,1000.0
